,peak 1 intensity,peak 1 area,peak 1 perimeter,peak 1 shift,peak 1 eccentricity,peak 2 intensity,peak 2 area,peak 2 perimeter,peak 2 shift,peak 2 eccentricity,peaks PC 1,peaks PC 2,peaks PC 3,peaks PC 4,peaks PC 5,peaks PC 6,peaks PC 7,peaks PC 8,SAED PC 1,SAED PC 2,SAED PC 3,SAED PC 4,SAED PC 5,SAED PC 6,SAED PC 7,SAED PC 8,SAED PC 9,SAED PC 10,SAED PC 11,SAED PC 12,SAED PC 13,SAED PC 14,SAED PC 15,SAED PC 16,SAED PC 17,SAED PC 18,SAED PC 19,SAED PC 20,SAED PC 21,SAED PC 22,SAED PC 23,SAED PC 24,SAED PC 25,SAED PC 26,SAED PC 27,SAED PC 28,SAED PC 29,SAED PC 30,SAED PC 31,SAED PC 32,SAED PC 33,SAED PC 34,SAED PC 35,SAED PC 36,SAED PC 37,SAED PC 38,SAED PC 39,SAED PC 40,SAED PC 41,SAED PC 42,SAED PC 43,SAED PC 44,SAED PC 45,SAED PC 46,SAED PC 47,SAED PC 48,SAED PC 49,SAED PC 50,SAED PC 51,SAED PC 52,SAED PC 53,SAED PC 54,SAED PC 55,SAED PC 56,SAED PC 57,SAED PC 58,SAED PC 59,SAED PC 60,SAED PC 61,SAED PC 62,SAED PC 63,SAED PC 64,SAED PC 65,SAED PC 66,SAED PC 67,SAED PC 68,SAED PC 69,SAED PC 70,SAED PC 71,SAED PC 72,SAED PC 73,SAED PC 74,SAED PC 75,SAED PC 76
SAED PC 44,0.014835227772686132,-0.011738728857442583,-0.0016974401143712817,-0.05747660154537159,0.017465210614855814,-0.0075609439416632635,-0.006253026950022685,0.0143867844323501,-0.03399534554076256,0.009325958997548634,0.007838485292647508,0.016644947014747134,0.051210288524582995,0.008494807136398212,-0.042497787615905926,0.09858045545768167,-0.0003687818191391054,0.03566247734076523,5.3131579018652824e-17,-1.6574286305798494e-17,4.2347150262489364e-17,-5.326786932544981e-17,-2.5837122116045637e-17,1.2300807242959286e-16,-3.0825592632132585e-17,4.936762208788076e-17,3.42979387466901e-17,-2.0652843818097246e-17,3.7255443867838774e-17,3.0931934365791196e-17,6.351419927077815e-17,1.6121099148760636e-16,-9.194746126744347e-17,-1.018954462383461e-17,-5.4251136617491234e-17,-5.500285739070351e-17,-6.906235335964497e-17,-1.4946599389765467e-17,-3.3207750921556677e-17,-3.0623332291929274e-17,4.735698256243423e-17,8.74731183043809e-17,-6.903026556624775e-17,-1.802261741327932e-17,0.0,5.954657393740069e-17,-2.8983077207260003e-17,-1.2891434374954105e-16,1.0284091449481084e-16,3.532144134659329e-18,-1.814994616213561e-16,1.9867462892108797e-16,-1.651867778382331e-17,-6.897116058575717e-17,-2.6126349418260806e-16,4.5336687453671647e-17,6.960189259358716e-17,1.3390622402035779e-17,-1.5703221749276864e-16,-8.184849421534434e-17,-8.893962895665084e-17,1.0,1.9004357514843103e-16,1.218903303189528e-17,-4.711074561910735e-16,1.402817974343622e-16,-1.9348191056446273e-16,-3.5641110648104604e-17,2.260481406102175e-16,9.82175105081075e-17,2.3562394169548633e-17,2.5159020216718814e-16,-1.0845647549098249e-16,3.293393185540525e-17,-7.496252131772841e-17,1.732347147681531e-16,-1.0250442939505443e-17,1.1126669340311001e-16,6.259890227466116e-17,3.6049725515767634e-17,2.7368469292758496e-17,-1.6019502920982373e-17,3.644034319574282e-16,-2.6124237750938226e-16,-2.3465345905673067e-17,1.370878594400138e-16,-5.969031676157645e-17,-8.348370551305503e-17,6.853241755921953e-17,-1.7316138355692695e-17,-5.0038578191663164e-17,8.35097120188416e-17,-1.2729036499316844e-17,-0.12985023395964435
SAED PC 45,-0.048036724758536736,0.01994908437907401,0.021136447594213282,-0.09574701809811223,-0.03458911817080429,-0.028623722321804823,-0.03134903084154734,-0.0301655396878146,0.0034724960103606657,-0.214059782597841,0.017285881812253122,-0.14513017691732794,0.05537284969665241,-0.09026320514004986,-0.10687910461326008,0.16395090006527016,0.24761455693125048,-0.018453688295330433,6.998414650818112e-17,3.7598539301495316e-17,-2.6684423558180735e-17,-4.6033304760396725e-18,2.2576148305210992e-17,1.2026057326140438e-16,5.050314435176019e-17,-1.3583944089828802e-16,3.025726658400137e-17,-1.8740276248533502e-16,-7.747067098783069e-17,1.55930367540552e-17,1.2314622461067641e-18,4.652977440810713e-17,-2.1587460546453485e-16,1.4820444555210534e-16,5.469686811189979e-17,-2.2750672853567614e-17,-2.030868435908498e-17,-7.082618843814527e-17,-1.68924786660061e-16,-1.0806227577589109e-16,-5.729528539079196e-17,1.3747545940301447e-16,-9.225704977737896e-17,-9.415722538722016e-17,-5.854999312936146e-17,1.2599065013272176e-16,-5.15668312762424e-17,-2.599470277467832e-17,3.514775028017797e-17,3.133824761278558e-16,4.3325733369732036e-16,-1.0925833903197825e-16,-1.2722108442025293e-16,-3.266878056866522e-18,-1.768610369723134e-16,-2.475913762337736e-16,1.903342728885037e-16,-5.1109568672791537e-17,-2.5214309138946127e-16,1.4139413572470942e-16,-6.486156312079118e-16,1.9004357514843103e-16,1.0,-1.0036162899847415e-16,-2.1477271112452136e-16,-3.0990764927715814e-16,-2.254859577642882e-16,-1.3528071809321477e-16,-5.0881198760952804e-17,-2.2818682931390415e-16,5.3990874102420386e-17,8.672043984324695e-17,-6.998243980929698e-17,3.1046225790903864e-16,8.224710317681234e-17,3.726779502712817e-17,-1.488749866751533e-16,-2.6709730733285583e-17,-2.625960746201608e-16,9.200059183126525e-17,-3.6791107644073445e-17,3.7839767757198816e-16,-9.594454354945321e-17,-4.468202261623769e-17,1.2065650882461654e-16,-1.9064025351023053e-17,-9.388194968368681e-17,2.9706922599846334e-17,-9.866337294209357e-17,-2.6935831144196384e-16,-4.288224413583741e-17,1.377750014347554e-16,2.823396232429305e-17,-0.056251126921433456
SAED PC 46,-0.01453232787977543,-0.02748414500982289,-0.025924345053326168,0.018816472406343994,0.06639007411286037,0.012230801339375494,0.0021078796865307047,0.009797078823590344,-0.07137921753606939,0.07134693006395613,0.006191906720187638,0.08513101871381021,-0.01263247502541149,0.04270297297914975,-0.08953692363847784,-0.02305655439743559,-0.07076687743706495,0.07076220239979122,7.545734493046973e-17,-4.666696589728542e-17,2.1136878219541698e-16,3.116515650925848e-18,-2.1868379361166707e-16,6.106349968397064e-17,-4.734179593572903e-17,1.3162943578245778e-16,3.511640552574195e-17,1.5135863534575022e-16,-6.675285205889799e-17,1.218079873217299e-17,-1.3506203044203042e-16,1.333410050209551e-16,7.109998282618507e-17,-9.329572216281315e-17,6.11003308548305e-17,-9.097105457809385e-17,1.355283023861717e-16,3.24429465126158e-16,1.9472843003514686e-16,1.88124661937601e-16,-3.701180672111943e-16,-6.078768851982324e-17,-3.38594846843206e-16,-8.387590477166815e-18,1.427008326333466e-16,-2.4043544784583664e-17,1.4662799419370714e-16,8.623391313193795e-17,7.852512383445293e-17,-2.1698599450680614e-16,2.1315870168210816e-16,2.6998809613229616e-16,-8.174553953329397e-17,-1.7061837508788485e-16,-1.5285607983697903e-16,1.7406966278373558e-17,1.5424010458698063e-16,-9.009539435884868e-17,-2.3223712240657143e-16,9.705985715150419e-17,6.131510315777019e-16,1.218903303189528e-17,-1.0036162899847415e-16,1.0,4.0265714117921033e-16,4.520101818890758e-16,-1.2141554946540264e-16,3.048124398950599e-16,1.5070669644948082e-17,1.5302809277201955e-16,-1.5352065229670513e-16,-1.1888954293040747e-16,-2.309728096196827e-16,1.669132512571385e-16,2.2573936733592685e-17,2.1465000805552482e-17,-2.8833032836121906e-16,-7.02375620275375e-17,-2.826947082596658e-16,4.4984057566539354e-17,6.538367522909817e-17,1.8627739669045557e-16,9.26807305362208e-17,-2.0060738934377848e-16,-3.267442127783045e-16,8.711953277657518e-17,-1.7601043107402384e-16,2.715117263510782e-16,-2.433749292508041e-17,1.0637616583248018e-16,1.0246534152899004e-16,4.845143987831022e-16,1.172951558013399e-16,-0.1479264861586947
SAED PC 47,0.008675211153069668,0.011751489118646288,0.009268857470664985,0.08015946999740348,0.08414115048949986,0.02290526335759692,-0.00018909943196174445,-0.023164509199227617,0.03239843829114279,-0.0785949447985582,-0.003130870096437903,-0.034781404738212805,-0.05090222894307929,0.008208169731333474,0.010573199840441888,-0.15864223770170155,0.06951178086529489,0.16356447457353437,-1.7693233237661183e-18,1.9248794346408094e-17,-9.562873813887985e-18,-2.0424752711924544e-17,3.289582485336712e-17,-1.4045225331204162e-16,-1.5911005014623515e-17,-1.0935895955208144e-16,-6.638737029758473e-17,4.825150778388902e-17,1.2018656893259992e-17,1.0316424200120155e-16,-2.143544868166976e-17,-8.190574555194344e-17,2.821037171124916e-17,9.001432249482254e-17,6.16052465740531e-17,-2.6206518126954493e-16,5.792698387273018e-17,1.0337924844185025e-16,-1.386829151970691e-16,-1.296141681914782e-16,1.4177452277782743e-16,-1.2114994082192115e-16,6.297538897920169e-17,4.989572849189281e-17,2.3294868741924378e-16,-3.4631762551050146e-17,3.6959921536366014e-17,-3.4157563633075586e-16,1.7994098426455265e-17,2.0966330888123138e-16,-1.0378624291227511e-16,-5.220642207239961e-17,-1.6578949126690294e-17,2.6616603446450713e-16,1.1558942918501111e-17,-2.703312645462819e-16,-3.5925864436729805e-16,-1.2737336190655234e-16,-1.6911285718409479e-16,5.788482842186686e-17,-2.040323224227372e-17,-4.711074561910735e-16,-2.1477271112452136e-16,4.0265714117921033e-16,1.0,2.0657621553421198e-16,-3.0067798270886e-17,-3.8308200122913694e-16,-2.2087322181822256e-16,-1.6090521645629586e-16,8.181720312553066e-17,-1.1099260391389245e-18,3.8291093295864543e-16,-7.592998323926956e-17,-2.1850062060174646e-16,1.5662249736594964e-16,-1.8882760800922321e-16,6.606799840726198e-17,4.211993850824205e-17,1.407192551952189e-16,-6.356955916804568e-17,2.4274427717430713e-16,-4.07331410388186e-17,3.7081944465815317e-16,2.277041719072748e-16,-2.0495874878365651e-16,5.79225816815754e-17,2.293969044379687e-16,1.132918989756292e-16,-1.276847954134903e-17,6.327865261771294e-17,-2.3511575342752876e-17,-1.5111568551967597e-16,-0.08773443112589019
SAED PC 48,0.04446980006541842,0.0019397673502419704,0.010576500302395394,-0.00843425059073957,-0.029067415649438873,0.04783955664366467,-0.00998775307272691,0.02847583093821791,-0.010757567007851533,0.12436909754468428,0.006679364565732125,-0.03281960614356754,0.12073273244797153,-0.05517819814438634,0.015184495503919433,0.011282820345755487,-0.1344571484098876,-0.012716251534177063,7.484396039529629e-17,-3.446523730391034e-17,4.402918339930086e-17,-3.9559767528335897e-17,8.775369247470273e-17,-8.526264375959534e-17,0.0,5.025916514394025e-17,-5.349038456905249e-17,5.424802581605005e-17,-2.42095211913884e-17,-7.669055175175692e-17,9.651560041513585e-17,-1.709008636167389e-17,-5.3482307036149354e-18,9.604317591665641e-17,3.948419811633726e-17,-1.0997610866963916e-16,3.5902758547044434e-17,9.324167907148942e-18,-5.335954773642146e-17,8.596717428771626e-17,-6.236814188366817e-17,8.847839499280313e-17,-1.8694142637834683e-16,9.369238809530951e-17,1.6906266177437248e-16,1.4213547183538519e-16,5.317815528767582e-17,1.0722786772788891e-16,1.7941781096409402e-16,3.029764040090195e-16,-2.1738495154542956e-16,-4.8824692206433645e-17,-4.770778153834244e-16,2.6133497489066027e-16,8.149227206273888e-17,-3.3880053193922424e-17,2.379172171448239e-17,1.16352315516114e-16,7.457991937308215e-17,3.3506350201066615e-16,8.219761787511397e-17,1.402817974343622e-16,-3.0990764927715814e-16,4.520101818890758e-16,2.0657621553421198e-16,1.0,-1.9251468637327087e-16,-4.2724286613971e-16,-2.1862957754426037e-18,-3.463156593491543e-16,1.3362706295084562e-16,-1.0060899642799909e-16,4.826315369113844e-16,2.859212928077809e-16,1.1232535223530065e-16,-2.4263982576785405e-16,-7.863574328521835e-17,-1.1017735032177987e-16,-1.6038886635444128e-16,2.494870617333441e-16,9.485182563483958e-18,-1.5228159281726772e-16,1.447939771418476e-17,6.232684868005442e-16,-1.122280024800333e-16,-2.0642710812474496e-16,-2.4824488897764323e-17,-3.574104751785117e-17,-1.5663158427242486e-16,-1.646074252900327e-16,-4.682350406877966e-17,-2.368001626797865e-17,-1.5881562156155442e-17,-0.052802111796953
SAED PC 49,0.04938395119809579,0.015124002575173863,0.030847256368260745,-0.03838659742671153,0.018840221456787834,0.007497980393575011,0.014757215822465392,0.041553414447101665,-0.07981631768493648,0.06743588728038315,-0.015101557138144168,-0.0017398498606495203,0.08258621661414875,0.009785350067233934,-0.10643394111377971,0.00620524806506156,-0.0572708690355011,0.0883400553529912,1.1681156326705968e-17,4.3446650028275827e-17,2.0813586440508427e-17,-1.1968507466334878e-17,-2.6187999946807023e-17,5.667207649687158e-17,2.828140220353695e-17,-4.0440236762071755e-17,-6.293431643136005e-17,3.9321203816294326e-17,-8.545141409538812e-17,2.8690823802181137e-17,3.4579021377791266e-17,7.623137604693948e-18,1.685486056584283e-18,9.54997127223804e-17,5.119561934654273e-17,-1.183019986635083e-16,-1.3577633937830024e-17,-7.835989566233045e-18,9.02138231541401e-17,-4.0136907744907895e-17,-7.862086685897118e-17,6.30822787901784e-17,-3.2823670950476794e-17,-1.9756247992968468e-17,3.827448158251299e-17,-1.6532469490394498e-16,-9.653188403858704e-17,1.631060266800316e-16,3.655319676419065e-18,5.184989763812554e-17,-6.623460836799529e-17,1.1552101889340995e-16,1.4385515182931376e-16,-2.3539891377194583e-17,-9.783677979498632e-17,1.433535889877633e-16,3.1841174281818277e-16,1.6748296837557215e-16,9.350676380163316e-17,-6.622285265358038e-17,-2.1759732339933648e-17,-1.9348191056446273e-16,-2.254859577642882e-16,-1.2141554946540264e-16,-3.0067798270886e-17,-1.9251468637327087e-16,1.0,-7.474164895561237e-17,8.268089951886885e-17,4.477571569193029e-18,-8.983967525907546e-17,-3.832994835272308e-17,-1.8877523754689998e-16,2.2704962557601285e-16,-4.392384189221852e-17,3.1237803409929316e-17,7.4225948446544305e-16,-1.2880112293439384e-16,1.2365526158596744e-16,8.268590313943943e-17,1.2554806277379022e-16,1.1217964504449313e-16,-3.7478739601657443e-16,3.58298244132342e-16,2.2881861864050876e-16,-1.4869751212066816e-17,-8.511855500054708e-17,1.3773935112991475e-16,1.2057320502329594e-16,3.177390159493312e-17,-5.771372377535541e-17,-1.8441205229974428e-16,3.603634584812554e-17,-0.10778306934496984
SAED PC 50,0.027020025722713115,-0.017744251624336516,-0.0298448153227486,0.06374277169988475,-0.0239593980891917,-0.006482123551454757,-0.021365608520826303,-0.03777672736788297,0.017730543977806164,-0.06544942555042116,0.020649777212165835,-0.009025344151807125,-0.04993226906890286,-0.023441313943350302,-0.016791952516477984,-0.06720288780775771,0.06134464757265612,-0.1031896883275721,5.614086014206792e-17,-4.1593435170902295e-17,-8.389803734235851e-18,1.0774532199159077e-16,-7.098127975024353e-17,-9.255798145414767e-17,5.292868929686274e-17,6.520464896707606e-17,-1.0419148040530784e-16,-7.810188430362244e-17,1.0087416560475449e-16,5.028287054162304e-18,9.034244978037876e-17,-1.7301373111598125e-16,2.045015198527958e-16,-1.8268026363951697e-17,1.433095688875322e-17,-5.0667082895761274e-17,1.52029012714702e-17,-2.6848353360583953e-17,-1.1005054867746483e-16,-1.132522478088969e-16,-2.1683653545041306e-17,-1.8318199519496491e-16,-1.6962795561002035e-16,-1.281100608386685e-16,-6.837480994994555e-17,-3.81059879004648e-17,5.944780880962586e-17,1.2077803605871244e-16,3.757252871084632e-16,-9.703716606453369e-17,1.118712458024503e-16,1.5649119865810624e-16,5.8180890807451035e-18,-2.739022702242505e-17,-9.859321732174475e-17,1.2974129822476405e-17,-1.0074523823277234e-16,1.788843444184514e-16,-3.994520877246516e-16,7.022004934802293e-17,2.2658902831988096e-16,-3.5641110648104604e-17,-1.3528071809321477e-16,3.048124398950599e-16,-3.8308200122913694e-16,-4.2724286613971e-16,-7.474164895561237e-17,1.0,7.55436094000369e-17,-4.1060933406164744e-16,2.919730599445056e-16,2.169889275058052e-16,1.3064316034518232e-16,9.14060379622192e-16,2.446137731841732e-16,8.161305824644898e-18,-9.557634828750767e-17,-1.0195175929120992e-16,2.1910331268104266e-16,-2.559273991805789e-16,2.1206952986918315e-16,-2.0553995683839358e-17,-4.1692512420417336e-17,-1.6759492245950706e-16,-1.4876629609067172e-17,-3.3216126203118753e-16,-4.61680257977413e-16,-2.542583447866791e-16,2.2343951946564774e-16,9.017755199348495e-17,-1.850543697643455e-17,-3.5028430708381958e-16,1.533298541089134e-16,-0.276983613735144
SAED PC 51,-0.0277909523355407,0.015468039713182545,0.005246996645629288,-0.06438879777433149,0.0822151255390605,-0.008292237857860653,0.01841551493833896,0.02131396476303898,-0.04943939069706164,-0.027823385952997826,-0.01782274474563002,0.0071256676588903976,0.008698443033272578,-0.03130946300816327,-0.05754992114725577,0.11164666291339605,0.057561648982541846,0.1714734379559705,3.1786710326695094e-18,-6.586923366031213e-18,-5.609843030390196e-18,7.419448411163335e-17,-9.2641468753738e-17,-6.320568788663145e-17,-6.125326081440938e-18,1.6349660424608865e-17,4.543541925306375e-17,-3.052731726281893e-17,-3.8248813177209776e-17,-7.249667410885045e-17,5.695563085178251e-17,8.441925595933769e-17,8.858568828121932e-18,-5.660463576303015e-17,-5.1744936390218395e-17,-1.34517770427244e-17,3.96451431428172e-17,-1.6632142600335673e-17,-1.3597285430403422e-17,-3.8944864699025335e-17,-4.265986284946863e-17,3.9429992565654294e-17,5.529310212816672e-17,-6.815243008066305e-17,1.4067330121634466e-17,1.528774336643233e-16,6.594850323280454e-17,2.695989525713068e-16,1.662543181436207e-17,3.3689722458294544e-17,1.612344314542456e-16,-2.4883392162985925e-17,-1.4904580820584682e-16,6.573589350028634e-17,3.757688732861779e-17,-1.476444323371656e-16,3.283961494730237e-17,1.0643354646867995e-16,6.266428524347173e-17,-9.917019504114859e-17,7.592893648240189e-17,2.260481406102175e-16,-5.0881198760952804e-17,1.5070669644948082e-17,-2.2087322181822256e-16,-2.1862957754426037e-18,8.268089951886885e-17,7.55436094000369e-17,1.0,-2.1836091732385036e-16,-4.994199870055812e-17,2.392840043394718e-16,1.6321510091605776e-16,-1.1576090543834542e-16,-4.2058548437160977e-17,1.3476984020156648e-16,-4.635224553038274e-16,-5.142307475835626e-17,3.151206282225938e-16,1.1461454204794207e-16,-1.6556797611722255e-16,2.4313746462663574e-16,2.2445649952440995e-16,-1.9157719658699276e-16,-2.859837175800202e-17,2.742847281233611e-16,-8.982738033712125e-17,-6.375369951741242e-17,7.60645922477567e-17,1.8154708969643194e-16,-5.435573001982702e-17,-1.4213970906690261e-16,2.4282004950788706e-17,-0.10864112344689997
SAED PC 52,-0.0004913264370177109,-0.0029969998251147636,0.023101660458669123,-0.010006862663267018,-0.08599065160800205,-0.026899739387777483,-0.006357389660680653,-0.013066855583077441,0.006955105693412084,0.07110697137687826,0.00549880553307451,-0.009380419088494994,-0.012995683376527399,0.09111139463238176,-0.03850248423895313,-0.04065912681979667,-0.09585775904264146,-0.1425291313978678,4.979777231536142e-17,-4.4589229440869575e-17,5.4114410302919e-17,1.1464376581199948e-17,-1.2974960391985913e-17,-6.417927071261252e-17,4.9757415691947183e-17,-1.0182253867043949e-16,6.458939120129823e-17,-1.5791200591824072e-16,5.011351631965398e-17,-1.7923255246152668e-17,2.47104386478676e-16,1.129321713911516e-16,-9.064213422783086e-17,-5.0331293742677976e-18,9.924597094168161e-17,4.552993405378401e-18,2.4772808215195222e-17,-2.5412921989219165e-16,1.3644297811674401e-16,0.0,1.4608860472532561e-16,-4.131513644613303e-17,-6.046363528042357e-17,-1.2870729425336464e-16,7.142007454292918e-18,2.797790853889258e-17,1.6511753775241867e-17,0.0,5.252028468839353e-17,-1.1973030617381282e-16,-2.2020548462865682e-17,3.109745370707914e-17,1.6689549090850397e-16,9.364707925705888e-17,0.0,-1.2196772287284123e-16,9.336727916682695e-17,-2.779019627642202e-17,2.9624239556615647e-16,6.70441963584494e-17,2.1055866387929596e-16,9.82175105081075e-17,-2.2818682931390415e-16,1.5302809277201955e-16,-1.6090521645629586e-16,-3.463156593491543e-16,4.477571569193029e-18,-4.1060933406164744e-16,-2.1836091732385036e-16,1.0,6.984325677555974e-16,4.535436132888221e-16,-3.7814261155530942e-16,4.642693357658983e-16,2.372577405770508e-17,-1.905747819896286e-16,-2.1107135006239002e-16,-5.0654712005719e-16,-1.28711570712898e-16,6.788833116864907e-17,2.4297387428584385e-16,-8.865609918318845e-17,-1.5235887705311415e-16,7.279117413957604e-17,4.545216636776647e-16,-7.63040128631303e-17,-1.3874353536817548e-16,-6.077231194035207e-17,-1.1095443509811819e-16,-2.0896703751550207e-16,-6.73085284855489e-17,-7.897255082479473e-17,2.739558945983336e-18,0.02572430498468409
SAED PC 53,-0.010548782945402752,-0.01231018990685636,-0.025718813799612827,0.012922131013905963,0.06981191626577489,-0.010308769665524095,0.006162279037150004,0.036919387358095586,0.04668779104516726,-0.07010095727664024,-0.0010886265707108222,0.05330438670321243,0.06431549619259584,-0.060668782981383826,0.20224664993277144,0.04512502969735266,0.08133335333950369,0.11855991707335616,-3.700596963647932e-17,-8.946550225085716e-18,-4.000211982069602e-17,-1.0351149812659937e-16,4.741806445366051e-17,9.456671408470428e-17,8.735575185375263e-17,-7.439205188506321e-17,8.793917718541058e-17,1.1969532685967535e-16,7.289848800715286e-17,-1.1302308766631515e-16,-7.516109571545136e-17,4.0267738870707126e-17,-5.5532145835314225e-18,6.086245706101826e-18,8.1995051055103e-17,-3.6541186906779194e-17,2.4852545748471428e-17,3.065820746286753e-17,1.0592071461027294e-16,6.28140522220172e-17,-8.520862078891885e-17,7.007723319960853e-17,-1.5944455007309073e-16,6.898275719080615e-17,-7.881495387888707e-17,-3.802756209161064e-17,-1.1043267347058028e-16,3.5256917800483195e-17,-5.645285836631341e-18,1.849400281275383e-16,6.435328779570615e-17,3.11975487075423e-17,-1.213639293119088e-16,-9.694686258299358e-17,-2.0952449274590984e-16,1.7232409868792304e-16,-1.7292517903541082e-16,-5.472671258612839e-17,-7.743837520345987e-17,1.318823431750791e-17,-2.68846327351279e-16,2.3562394169548633e-17,5.3990874102420386e-17,-1.5352065229670513e-16,8.181720312553066e-17,1.3362706295084562e-16,-8.983967525907546e-17,2.919730599445056e-16,-4.994199870055812e-17,6.984325677555974e-16,1.0,1.8571569707535144e-16,1.8733815256977008e-16,-9.184907644033739e-17,-3.6893319243446393e-16,7.981064838272254e-17,1.3757816210329802e-16,1.4601073538777552e-16,-1.0016305134806338e-16,2.4323873889409627e-17,2.4621812828396957e-18,6.176490361515858e-18,6.264314858121688e-17,-1.2590598430747354e-17,-7.853069081159436e-17,-2.1944223419482315e-16,2.60337069639547e-16,-1.0868194962226817e-16,3.6659499082247005e-17,-5.87525135570973e-17,7.562819932195402e-17,-1.3659783431713817e-16,-2.748376907625791e-17,-0.006319565584552323
